invoice_id,invoice_no,vendor_name,invoice_date,amount,expense_type
INV003934,FP202500003934,XX供应商2339,2025-06-11,196.93,office_supplies
INV003935,FP202500003935,XX供应商2394,2025-12-13,281.43,office_supplies
INV003936,FP202500003936,XX供应商4622,2025-07-20,178.58,communication
INV003937,FP202500003937,XX供应商9596,2025-04-24,226.98,local_transport
INV003938,FP202500003938,XX供应商4115,2025-06-11,429.11,travel_lodging
INV003939,FP202500003939,XX供应商4223,2025-11-11,1165.06,business_entertainment
INV003940,FP202500003940,XX供应商2974,2025-06-10,1197.05,business_entertainment
INV003941,FP202500003941,XX供应商1009,2025-09-05,769.71,business_entertainment
INV003942,FP202500003942,XX供应商5536,2025-06-30,386.57,travel_lodging
INV003943,FP202500003943,XX供应商6842,2025-10-17,724.96,business_entertainment
INV003944,FP202500003944,XX供应商7537,2025-03-15,242.34,communication
INV003945,FP202500003945,XX供应商4612,2025-05-26,1130.23,travel_lodging
INV003946,FP202500003946,XX供应商7685,2025-03-01,706.52,travel_lodging
INV003947,FP202500003947,XX供应商2081,2025-05-29,3158.71,training_fee
INV003948,FP202500003948,XX供应商4704,2025-12-13,142.87,office_supplies
INV003949,FP202500003949,XX供应商5800,2025-11-01,620.93,business_entertainment
INV003950,FP202500003950,XX供应商5940,2025-07-14,134.49,local_transport
INV003951,FP202500003951,XX供应商3354,2025-03-10,213.37,office_supplies
INV003952,FP202500003952,XX供应商8943,2025-12-18,1052.54,business_entertainment
INV003953,FP202500003953,XX供应商5157,2025-01-28,153.12,office_supplies
INV003954,FP202500003954,XX供应商6223,2025-09-09,581.9,travel_lodging
INV003955,FP202500003955,XX供应商8436,2025-01-09,300.98,travel_lodging
INV003956,FP202500003956,XX供应商3700,2025-06-01,526.1,business_entertainment
INV003957,FP202500003957,XX供应商9235,2025-09-02,452.22,local_transport
INV003958,FP202500003958,XX供应商4023,2025-10-11,88.1,local_transport
INV003959,FP202500003959,XX供应商5385,2025-04-15,274.35,communication
INV003960,FP202500003960,XX供应商2482,2025-05-09,1613.93,training_fee
INV003961,FP202500003961,XX供应商1608,2025-08-28,314.33,travel_lodging
INV003962,FP202500003962,XX供应商6112,2025-10-20,599.41,business_entertainment
INV003963,FP202500003963,XX供应商9133,2025-08-19,374.19,travel_lodging
INV003964,FP202500003964,XX供应商5771,2025-07-22,2312.85,training_fee
INV003965,FP202500003965,XX供应商8158,2025-04-04,65.36,local_transport
INV003966,FP202500003966,XX供应商5024,2025-03-05,211.55,office_supplies
INV003967,FP202500003967,XX供应商7535,2025-06-20,334.26,travel_lodging
INV003968,FP202500003968,XX供应商7973,2025-09-08,213.68,communication
INV003969,FP202500003969,XX供应商6273,2025-01-13,631.75,business_entertainment
INV003970,FP202500003970,XX供应商8987,2025-09-29,393.93,office_supplies
INV003971,FP202500003971,XX供应商2084,2025-06-24,651.18,business_entertainment
INV003972,FP202500003972,XX供应商3465,2025-06-24,349.36,travel_lodging
INV003973,FP202500003973,XX供应商3796,2025-03-22,822.85,business_entertainment
INV003974,FP202500003974,XX供应商1775,2025-12-29,326.52,travel_lodging
INV003975,FP202500003975,XX供应商3718,2025-12-31,202.38,local_transport
INV003976,FP202500003976,XX供应商4532,2025-12-27,117.17,local_transport
INV003977,FP202500003977,XX供应商5036,2025-10-09,736.83,business_entertainment
INV003978,FP202500003978,XX供应商1743,2025-02-17,521.41,business_entertainment
INV003979,FP202500003979,XX供应商8894,2025-11-04,277.47,communication
INV003980,FP202500003980,XX供应商9255,2025-05-14,254.41,communication
INV003981,FP202500003981,XX供应商6694,2025-12-13,424.65,office_supplies
INV003982,FP202500003982,XX供应商4740,2025-09-28,964.1,business_entertainment
INV003983,FP202500003983,XX供应商9110,2025-09-15,493.99,business_entertainment
INV003984,FP202500003984,XX供应商8176,2025-07-21,414.25,office_supplies
INV003985,FP202500003985,XX供应商7311,2025-05-28,221.74,travel_lodging
INV003986,FP202500003986,XX供应商4287,2025-07-24,275.38,office_supplies
INV003987,FP202500003987,XX供应商3423,2025-09-21,546.43,travel_lodging
INV003988,FP202500003988,XX供应商7038,2025-02-19,179.05,office_supplies
INV003989,FP202500003989,XX供应商1095,2025-06-07,2633.93,training_fee
INV003990,FP202500003990,XX供应商1034,2025-07-13,284.89,communication
INV003991,FP202500003991,XX供应商7852,2025-03-20,83.64,local_transport
INV003992,FP202500003992,XX供应商8394,2025-01-05,450.66,travel_lodging
INV003993,FP202500003993,XX供应商6380,2025-06-18,394.12,travel_lodging
INV003994,FP202500003994,XX供应商8564,2025-07-12,1578.29,business_entertainment
INV003995,FP202500003995,XX供应商4637,2025-11-08,1897.33,training_fee
INV003996,FP202500003996,XX供应商7353,2025-04-16,55.11,local_transport
INV003997,FP202500003997,XX供应商6993,2025-03-01,194.49,office_supplies
INV003998,FP202500003998,XX供应商9475,2025-10-19,127.74,local_transport
INV003999,FP202500003999,XX供应商3771,2025-03-18,1992.34,travel_lodging
INV004000,FP202500004000,XX供应商2979,2025-03-17,65.61,local_transport
INV004001,FP202500004001,XX供应商1040,2025-06-04,1006.5,business_entertainment
INV004002,FP202500004002,XX供应商1219,2025-05-26,192.97,travel_lodging
INV004003,FP202500004003,XX供应商7235,2025-03-12,292.01,travel_lodging
INV004004,FP202500004004,XX供应商3939,2025-12-05,78.24,local_transport
INV004005,FP202500004005,XX供应商1658,2025-07-01,1072.2,business_entertainment
INV004006,FP202500004006,XX供应商4569,2025-04-15,393.3,office_supplies
INV004007,FP202500004007,XX供应商5896,2025-03-15,1345.81,training_fee
INV004008,FP202500004008,XX供应商3688,2025-05-18,2183.08,training_fee
INV004009,FP202500004009,XX供应商5700,2025-04-14,254.27,office_supplies
INV004010,FP202500004010,XX供应商7064,2025-12-07,124.59,local_transport
INV004011,FP202500004011,XX供应商8850,2025-06-11,69.54,local_transport
INV004012,FP202500004012,XX供应商4856,2025-09-02,172.14,communication
INV004013,FP202500004013,XX供应商6247,2025-11-12,230.14,communication
INV004014,FP202500004014,XX供应商5738,2025-02-18,111.29,local_transport
INV004015,FP202500004015,XX供应商6174,2025-03-13,1177.71,business_entertainment
INV004016,FP202500004016,XX供应商7418,2025-11-05,189.76,communication
INV004017,FP202500004017,XX供应商3980,2025-01-29,144.22,communication
INV004018,FP202500004018,XX供应商3673,2025-07-13,292.68,local_transport
INV004019,FP202500004019,XX供应商5951,2025-04-20,55.95,local_transport
INV004020,FP202500004020,XX供应商9933,2025-06-15,179.15,office_supplies
INV004021,FP202500004021,XX供应商4342,2025-01-10,183.2,communication
INV004022,FP202500004022,XX供应商7328,2025-05-05,302.86,travel_lodging
INV004023,FP202500004023,XX供应商7594,2025-08-25,278.26,communication
INV004024,FP202500004024,XX供应商1470,2025-08-30,230.35,local_transport
INV004025,FP202500004025,XX供应商3793,2025-09-04,379.8,travel_lodging
INV004026,FP202500004026,XX供应商5987,2025-09-30,225.9,communication
INV004027,FP202500004027,XX供应商1661,2025-01-13,347.5,travel_lodging
INV004028,FP202500004028,XX供应商4085,2025-04-23,318.14,local_transport
INV004029,FP202500004029,XX供应商4757,2025-12-21,2092.47,training_fee
INV004030,FP202500004030,XX供应商9738,2025-01-01,87.8,local_transport
INV004031,FP202500004031,XX供应商6794,2025-02-03,732.18,business_entertainment
INV004032,FP202500004032,XX供应商5598,2025-12-04,318.15,office_supplies
INV004033,FP202500004033,XX供应商8998,2025-09-07,280.59,local_transport
INV004034,FP202500004034,XX供应商5758,2025-11-07,798.31,business_entertainment
INV004035,FP202500004035,XX供应商2477,2025-11-27,1251.43,training_fee
INV004036,FP202500004036,XX供应商4566,2025-07-13,72.22,local_transport
INV004037,FP202500004037,XX供应商1812,2025-05-17,1138.41,travel_lodging
INV004038,FP202500004038,XX供应商3331,2025-01-18,125.88,communication
INV004039,FP202500004039,XX供应商5384,2025-05-30,312.42,office_supplies
INV004040,FP202500004040,XX供应商4083,2025-11-19,165.3,communication
INV004041,FP202500004041,XX供应商6291,2025-08-31,2979.84,training_fee
INV004042,FP202500004042,XX供应商6070,2025-08-19,1452.85,training_fee
INV004043,FP202500004043,XX供应商7312,2025-01-12,1426.53,training_fee
INV004044,FP202500004044,XX供应商5736,2025-01-09,289.79,travel_lodging
INV004045,FP202500004045,XX供应商2835,2025-10-23,487.41,travel_lodging
INV004046,FP202500004046,XX供应商4183,2025-08-18,203.24,local_transport
INV004047,FP202500004047,XX供应商1306,2025-01-29,110.4,local_transport
INV004048,FP202500004048,XX供应商7581,2025-07-07,137.97,communication
INV004049,FP202500004049,XX供应商9278,2025-03-06,243.02,travel_lodging
INV004050,FP202500004050,XX供应商8508,2025-12-03,1806.5,travel_lodging
INV004051,FP202500004051,XX供应商2701,2025-02-03,66.17,local_transport
INV004052,FP202500004052,XX供应商7604,2025-11-11,184.16,communication
INV004053,FP202500004053,XX供应商9700,2025-04-04,757.31,travel_lodging
INV004054,FP202500004054,XX供应商5151,2025-12-15,298.26,business_entertainment
INV004055,FP202500004055,XX供应商2574,2025-12-28,301.63,office_supplies
INV004056,FP202500004056,XX供应商2598,2025-12-22,261.58,communication
INV004057,FP202500004057,XX供应商5568,2025-04-04,566.87,business_entertainment
INV004058,FP202500004058,XX供应商6235,2025-03-19,416.03,business_entertainment
INV004059,FP202500004059,XX供应商9876,2025-08-18,492.81,business_entertainment
INV004060,FP202500004060,XX供应商4412,2025-01-24,1407.67,business_entertainment
INV004061,FP202500004061,XX供应商2160,2025-02-28,168.81,local_transport
INV004062,FP202500004062,XX供应商9104,2025-11-15,215.35,travel_lodging
INV004063,FP202500004063,XX供应商2513,2025-07-14,1623.2,business_entertainment
INV004064,FP202500004064,XX供应商3801,2025-05-17,172.55,local_transport
INV004065,FP202500004065,XX供应商6130,2025-03-22,63.02,local_transport
INV004066,FP202500004066,XX供应商5492,2025-03-19,61.96,local_transport
INV004067,FP202500004067,XX供应商1229,2025-01-06,156.26,office_supplies
INV004068,FP202500004068,XX供应商6815,2025-11-11,723.63,business_entertainment
INV004069,FP202500004069,XX供应商7116,2025-09-04,176.45,communication
INV004070,FP202500004070,XX供应商4567,2025-06-10,1311.18,business_entertainment
INV004071,FP202500004071,XX供应商9956,2025-09-14,474.62,travel_lodging
INV004072,FP202500004072,XX供应商7929,2025-02-24,1275.0,business_entertainment
INV004073,FP202500004073,XX供应商8408,2025-05-12,1876.68,business_entertainment
INV004074,FP202500004074,XX供应商4558,2025-12-19,259.53,communication
INV004075,FP202500004075,XX供应商3628,2025-06-12,377.84,office_supplies
INV004076,FP202500004076,XX供应商4268,2025-12-25,212.51,travel_lodging
INV004077,FP202500004077,XX供应商6149,2025-03-06,745.35,business_entertainment
INV004078,FP202500004078,XX供应商7312,2025-05-24,1239.05,travel_lodging
INV004079,FP202500004079,XX供应商5314,2025-03-27,121.74,communication
INV004080,FP202500004080,XX供应商7091,2025-07-05,241.0,communication
INV004081,FP202500004081,XX供应商1958,2025-08-29,2466.3,training_fee
INV004082,FP202500004082,XX供应商7243,2025-03-05,188.73,office_supplies
INV004083,FP202500004083,XX供应商7203,2025-02-20,53.56,local_transport
INV004084,FP202500004084,XX供应商3511,2025-11-27,170.82,communication
INV004085,FP202500004085,XX供应商3923,2025-10-25,521.83,business_entertainment
INV004086,FP202500004086,XX供应商8908,2025-07-24,126.63,communication
INV004087,FP202500004087,XX供应商2985,2025-09-15,473.77,business_entertainment
INV004088,FP202500004088,XX供应商3796,2025-09-25,473.64,travel_lodging
INV004089,FP202500004089,XX供应商2619,2025-06-11,1878.8,travel_lodging
INV004090,FP202500004090,XX供应商9883,2025-08-01,1381.57,business_entertainment
INV004091,FP202500004091,XX供应商4066,2025-06-10,1545.71,travel_lodging
INV004092,FP202500004092,XX供应商5102,2025-09-10,70.76,local_transport
INV004093,FP202500004093,XX供应商7076,2025-03-12,352.63,travel_lodging
INV004094,FP202500004094,XX供应商7728,2025-10-09,419.07,travel_lodging
INV004095,FP202500004095,XX供应商1976,2025-07-23,121.11,local_transport
INV004096,FP202500004096,XX供应商5044,2025-04-10,3078.1,training_fee
INV004097,FP202500004097,XX供应商1090,2025-02-14,430.89,office_supplies
INV004098,FP202500004098,XX供应商7793,2025-03-09,1904.94,training_fee
INV004099,FP202500004099,XX供应商3895,2025-04-02,1278.57,business_entertainment
INV004100,FP202500004100,XX供应商5602,2025-11-05,850.93,travel_lodging
INV004101,FP202500004101,XX供应商4144,2025-03-30,477.24,office_supplies
INV004102,FP202500004102,XX供应商1040,2025-04-11,1181.79,business_entertainment
INV004103,FP202500004103,XX供应商7343,2025-04-24,93.93,local_transport
INV004104,FP202500004104,XX供应商6358,2025-10-15,1660.14,training_fee
INV004105,FP202500004105,XX供应商3865,2025-10-18,2669.62,training_fee
INV004106,FP202500004106,XX供应商3303,2025-12-11,887.47,travel_lodging
INV004107,FP202500004107,XX供应商5871,2025-04-29,165.81,office_supplies
INV004108,FP202500004108,XX供应商9042,2025-03-22,197.19,communication
INV004109,FP202500004109,XX供应商2912,2025-02-26,2600.69,training_fee
INV004110,FP202500004110,XX供应商3660,2025-06-18,395.99,office_supplies
INV004111,FP202500004111,XX供应商4150,2025-10-23,339.85,office_supplies
INV004112,FP202500004112,XX供应商8350,2025-05-04,282.13,communication
INV004113,FP202500004113,XX供应商3574,2025-02-23,76.64,local_transport
INV004114,FP202500004114,XX供应商9808,2025-12-02,3073.08,training_fee
INV004115,FP202500004115,XX供应商5115,2025-12-09,614.29,business_entertainment
INV004116,FP202500004116,XX供应商9915,2025-10-31,198.06,office_supplies
INV004117,FP202500004117,XX供应商7332,2025-12-21,760.45,business_entertainment
INV004118,FP202500004118,XX供应商1712,2025-12-24,537.66,travel_lodging
INV004119,FP202500004119,XX供应商5645,2025-03-14,2143.41,training_fee
INV004120,FP202500004120,XX供应商9867,2025-09-01,125.81,local_transport
INV004121,FP202500004121,XX供应商1180,2025-03-16,1603.2,training_fee
INV004122,FP202500004122,XX供应商6895,2025-02-02,100.06,local_transport
INV004123,FP202500004123,XX供应商5476,2025-09-23,1785.03,training_fee
INV004124,FP202500004124,XX供应商5860,2025-10-25,489.71,office_supplies
INV004125,FP202500004125,XX供应商8524,2025-03-14,235.91,travel_lodging
INV004126,FP202500004126,XX供应商4452,2025-03-12,773.17,business_entertainment
INV004127,FP202500004127,XX供应商2028,2025-03-25,450.05,office_supplies
INV004128,FP202500004128,XX供应商4119,2025-06-27,1055.94,travel_lodging
INV004129,FP202500004129,XX供应商7595,2025-10-23,326.15,business_entertainment
INV004130,FP202500004130,XX供应商8879,2025-07-07,435.61,office_supplies
INV004131,FP202500004131,XX供应商8765,2025-12-20,924.75,business_entertainment
INV004132,FP202500004132,XX供应商5322,2025-05-27,1200.7,business_entertainment
INV004133,FP202500004133,XX供应商8815,2025-08-07,765.43,travel_lodging
INV004134,FP202500004134,XX供应商3566,2025-03-23,91.92,local_transport
INV004135,FP202500004135,XX供应商2332,2025-06-12,2070.93,training_fee
INV004136,FP202500004136,XX供应商9326,2025-04-13,319.58,office_supplies
INV004137,FP202500004137,XX供应商1864,2025-01-28,755.54,business_entertainment
INV004138,FP202500004138,XX供应商4508,2025-09-06,1126.18,travel_lodging
INV004139,FP202500004139,XX供应商9500,2025-01-31,1234.58,training_fee
INV004140,FP202500004140,XX供应商5763,2025-10-20,642.93,travel_lodging
INV004141,FP202500004141,XX供应商4860,2025-05-05,390.91,office_supplies
INV004142,FP202500004142,XX供应商9524,2025-07-28,204.49,local_transport
INV004143,FP202500004143,XX供应商8204,2025-12-25,104.17,local_transport
INV004144,FP202500004144,XX供应商5246,2025-02-26,454.34,office_supplies
INV004145,FP202500004145,XX供应商4745,2025-06-13,282.6,communication
INV004146,FP202500004146,XX供应商7612,2025-11-02,1089.59,travel_lodging
INV004147,FP202500004147,XX供应商6234,2025-01-29,476.9,office_supplies
INV004148,FP202500004148,XX供应商2920,2025-03-18,780.23,business_entertainment
INV004149,FP202500004149,XX供应商2523,2025-09-19,934.76,business_entertainment
