approval_id,record_id,tier_id,approver_employee_id,approver_role,approved_at,approval_status
A003777,R003777,AR-01,E0005,部门经理,2025-10-19,approved
A003778,R003778,AR-01,E0001,部门经理,2025-02-23,approved
A003779,R003779,AR-01,E0010,部门经理,2025-07-08,approved
A003780,R003780,AR-01,E0008,部门经理,2025-09-15,approved
A003781,R003781,AR-01,E0006,部门经理,2025-06-16,approved
A003782,R003782,AR-01,E0006,部门经理,2025-11-04,approved
A003783,R003783,AR-01,E0008,部门经理,2025-02-08,approved
A003784,R003784,AR-01,E0006,部门经理,2025-12-11,approved
A003785,R003785,AR-01,E0006,部门经理,2025-07-12,approved
A003786,R003786,AR-01,E0004,部门经理,2025-04-15,approved
A003787,R003787,AR-01,E0005,部门经理,2025-04-29,approved
A003788,R003788,AR-01,E0003,部门经理,2025-03-02,approved
A003789,R003789,AR-01,E0001,部门经理,2026-01-04,approved
A003790,R003790,AR-01,E0009,部门经理,2025-12-02,approved
A003791,R003791,AR-01,E0003,部门经理,2026-01-13,approved
A003792,R003792,AR-01,E0009,部门经理,2025-03-21,approved
A003793,R003793,AR-01,E0010,部门经理,2025-08-26,approved
A003794,R003794,AR-01,E0001,部门经理,2025-06-17,approved
A003795,R003795,AR-01,E0006,部门经理,2025-05-06,approved
A003796,R003796,AR-01,E0008,部门经理,2025-11-02,approved
A003797,R003797,AR-01,E0009,部门经理,2025-04-30,approved
A003798,R003798,AR-01,E0004,部门经理,2025-09-26,approved
A003799,R003799,AR-01,E0009,部门经理,2025-08-28,approved
A003800,R003800,AR-01,E0006,部门经理,2025-12-24,approved
A003801,R003801,AR-01,E0010,部门经理,2026-01-01,approved
A003802,R003802,AR-01,E0006,部门经理,2025-04-28,approved
A003803,R003803,AR-01,E0006,部门经理,2026-01-08,approved
A003804,R003804,AR-01,E0001,部门经理,2025-10-31,approved
A003805,R003805,AR-01,E0006,部门经理,2025-11-16,approved
A003806,R003806,AR-01,E0004,部门经理,2025-04-15,approved
A003807,R003807,AR-01,E0001,部门经理,2026-01-01,approved
A003808,R003808,AR-01,E0005,部门经理,2025-05-12,approved
A003809,R003809,AR-01,E0006,部门经理,2025-11-12,approved
A003810,R003810,AR-01,E0002,部门经理,2025-12-01,approved
A003811,R003811,AR-01,E0006,部门经理,2025-05-03,approved
A003812,R003812,AR-01,E0003,部门经理,2025-06-16,approved
A003813,R003813,AR-01,E0004,部门经理,2025-11-29,approved
A003814,R003814,AR-01,E0006,部门经理,2025-12-06,approved
A003815,R003815,AR-01,E0010,部门经理,2025-07-23,approved
A003816,R003816,AR-01,E0006,部门经理,2025-12-23,approved
A003817,R003817,AR-01,E0006,部门经理,2025-07-17,approved
A003818,R003818,AR-01,E0001,部门经理,2025-12-06,approved
A003819,R003819,AR-01,E0006,部门经理,2025-11-11,approved
A003820,R003820,AR-01,E0006,部门经理,2025-09-08,approved
A003821,R003821,AR-01,E0005,部门经理,2025-10-28,approved
A003822,R003822,AR-01,E0005,部门经理,2025-12-27,approved
A003823,R003823,AR-01,E0006,部门经理,2025-04-14,approved
A003824,R003824,AR-01,E0006,部门经理,2025-05-20,approved
A003825,R003825,AR-01,E0004,部门经理,2025-07-15,approved
A003826,R003826,AR-01,E0006,部门经理,2025-01-19,approved
A003827,R003827,AR-01,E0004,部门经理,2025-06-10,approved
A003828,R003828,AR-01,E0007,部门经理,2025-12-13,approved
A003829,R003829,AR-01,E0005,部门经理,2025-12-22,approved
A003830,R003830,AR-01,E0004,部门经理,2025-12-17,approved
A003831,R003831,AR-01,E0008,部门经理,2025-02-09,approved
A003832,R003832,AR-01,E0003,部门经理,2025-11-14,approved
A003833,R003833,AR-01,E0004,部门经理,2025-07-11,approved
A003834,R003834,AR-01,E0006,部门经理,2025-03-13,approved
A003835,R003835,AR-01,E0010,部门经理,2025-12-03,approved
A003836,R003836,AR-01,E0002,部门经理,2025-05-04,approved
A003837,R003837,AR-01,E0007,部门经理,2025-03-25,approved
A003838,R003838,AR-01,E0009,部门经理,2025-10-09,approved
A003839,R003839,AR-01,E0006,部门经理,2025-10-10,approved
A003840,R003840,AR-01,E0006,部门经理,2025-09-21,approved
A003841,R003841,AR-01,E0010,部门经理,2026-01-11,approved
A003842,R003842,AR-01,E0008,部门经理,2025-07-15,approved
A003843,R003843,AR-01,E0005,部门经理,2025-05-16,approved
A003844,R003844,AR-01,E0004,部门经理,2025-03-07,approved
A003845,R003845,AR-01,E0008,部门经理,2025-06-20,approved
A003846,R003846,AR-01,E0001,部门经理,2025-12-12,approved
A003847,R003847,AR-01,E0002,部门经理,2025-04-01,approved
A003848,R003848,AR-01,E0001,部门经理,2025-09-26,approved
A003849,R003849,AR-01,E0005,部门经理,2025-01-22,approved
A003850,R003850,AR-02,E0008,部门经理,2025-08-10,approved
A003851,R003851,AR-01,E0002,部门经理,2025-11-26,approved
A003852,R003852,AR-01,E0007,部门经理,2025-09-29,approved
A003853,R003853,AR-01,E0006,部门经理,2025-01-25,approved
A003854,R003854,AR-01,E0009,部门经理,2025-10-01,approved
A003855,R003855,AR-01,E0007,部门经理,2026-01-13,approved
A003856,R003856,AR-01,E0006,部门经理,2025-06-26,approved
A003857,R003857,AR-01,E0005,部门经理,2025-08-11,approved
A003858,R003858,AR-01,E0008,部门经理,2025-03-09,approved
A003859,R003859,AR-01,E0008,部门经理,2025-07-16,approved
A003860,R003860,AR-01,E0006,部门经理,2025-04-27,approved
A003861,R003861,AR-01,E0006,部门经理,2025-03-31,approved
A003862,R003862,AR-01,E0001,部门经理,2025-08-04,approved
A003863,R003863,AR-01,E0008,部门经理,2025-01-11,approved
A003864,R003864,AR-01,E0006,部门经理,2026-01-08,approved
A003865,R003865,AR-01,E0010,部门经理,2025-04-02,approved
A003866,R003866,AR-01,E0007,部门经理,2025-11-24,approved
A003867,R003867,AR-01,E0008,部门经理,2025-03-20,approved
A003868,R003868,AR-01,E0008,部门经理,2025-12-18,approved
A003869,R003869,AR-02,E0006,部门经理,2025-12-12,approved
A003870,R003870,AR-01,E0005,部门经理,2026-01-03,approved
A003871,R003871,AR-01,E0006,部门经理,2025-08-16,approved
A003872,R003872,AR-02,E0001,部门经理,2026-01-15,approved
A003873,R003873,AR-01,E0001,部门经理,2026-01-13,approved
A003874,R003874,AR-01,E0008,部门经理,2025-08-22,approved
A003875,R003875,AR-01,E0002,部门经理,2025-12-22,approved
A003876,R003876,AR-01,E0004,部门经理,2025-11-29,approved
A003877,R003877,AR-01,E0002,部门经理,2025-11-03,approved
A003878,R003878,AR-01,E0005,部门经理,2025-05-11,approved
A003879,R003879,AR-01,E0002,部门经理,2026-01-03,approved
A003880,R003880,AR-01,E0008,部门经理,2025-11-12,approved
A003881,R003881,AR-01,E0003,部门经理,2025-06-06,approved
A003882,R003882,AR-01,E0005,部门经理,2025-08-10,approved
A003883,R003883,AR-01,E0010,部门经理,2025-12-06,approved
A003884,R003884,AR-01,E0006,部门经理,2026-01-13,approved
A003885,R003885,AR-01,E0006,部门经理,2025-10-06,approved
A003886,R003886,AR-01,E0007,部门经理,2025-11-12,approved
A003887,R003887,AR-01,E0005,部门经理,2025-08-11,approved
A003888,R003888,AR-01,E0010,部门经理,2025-08-24,approved
A003889,R003889,AR-01,E0004,部门经理,2026-01-04,approved
A003890,R003890,AR-01,E0007,部门经理,2025-09-19,approved
A003891,R003891,AR-01,E0007,部门经理,2025-12-20,approved
A003892,R003892,AR-01,E0005,部门经理,2025-10-09,approved
A003893,R003893,AR-01,E0002,部门经理,2025-12-30,approved
A003894,R003894,AR-01,E0009,部门经理,2025-02-27,approved
A003895,R003895,AR-01,E0004,部门经理,2025-05-09,approved
A003896,R003896,AR-01,E0005,部门经理,2025-06-15,approved
A003897,R003897,AR-01,E0006,部门经理,2026-01-13,approved
A003898,R003898,AR-01,E0007,部门经理,2026-01-02,approved
A003899,R003899,AR-01,E0002,部门经理,2025-12-31,approved
A003900,R003900,AR-01,E0005,部门经理,2026-01-04,approved
A003901,R003901,AR-01,E0003,部门经理,2025-06-01,approved
A003902,R003902,AR-01,E0005,部门经理,2026-01-10,approved
A003903,R003903,AR-01,E0006,部门经理,2025-07-16,approved
A003904,R003904,AR-01,E0001,部门经理,2025-06-01,approved
A003905,R003905,AR-01,E0009,部门经理,2025-09-28,approved
A003906,R003906,AR-01,E0004,部门经理,2025-12-14,approved
A003907,R003907,AR-01,E0004,部门经理,2025-05-24,approved
A003908,R003908,AR-01,E0004,部门经理,2025-06-13,approved
A003909,R003909,AR-01,E0003,部门经理,2025-07-28,approved
A003910,R003910,AR-01,E0005,部门经理,2025-04-09,approved
A003911,R003911,AR-01,E0005,部门经理,2025-12-29,approved
A003912,R003912,AR-01,E0003,部门经理,2025-12-20,approved
A003913,R003913,AR-01,E0003,部门经理,2025-02-15,approved
A003914,R003914,AR-01,E0001,部门经理,2025-04-20,approved
A003915,R003915,AR-01,E0008,部门经理,2025-05-02,approved
A003916,R003916,AR-01,E0005,部门经理,2025-12-15,approved
A003917,R003917,AR-01,E0008,部门经理,2025-05-26,approved
A003918,R003918,AR-01,E0010,部门经理,2025-05-10,approved
A003919,R003919,AR-01,E0008,部门经理,2025-09-30,approved
A003920,R003920,AR-01,E0010,部门经理,2025-12-16,approved
A003921,R003921,AR-01,E0010,部门经理,2025-12-30,approved
A003922,R003922,AR-01,E0006,部门经理,2025-11-02,approved
A003923,R003923,AR-01,E0008,部门经理,2026-01-04,approved
A003924,R003924,AR-01,E0001,部门经理,2025-01-26,approved
A003925,R003925,AR-01,E0008,部门经理,2025-12-29,approved
A003926,R003926,AR-01,E0002,部门经理,2025-06-29,approved
A003927,R003927,AR-01,E0006,部门经理,2025-08-28,approved
A003928,R003928,AR-01,E0009,部门经理,2025-11-09,approved
A003929,R003929,AR-01,E0002,部门经理,2025-05-11,approved
A003930,R003930,AR-01,E0002,部门经理,2025-05-16,approved
A003931,R003931,AR-01,E0003,部门经理,2025-02-10,approved
A003932,R003932,AR-01,E0006,部门经理,2025-05-07,approved
A003933,R003933,AR-01,E0002,部门经理,2025-12-06,approved
A003934,R003934,AR-01,E0006,部门经理,2025-06-12,approved
A003935,R003935,AR-01,E0006,部门经理,2026-01-11,approved
A003936,R003936,AR-01,E0001,部门经理,2025-09-12,approved
A003937,R003937,AR-01,E0005,部门经理,2025-06-23,approved
A003938,R003938,AR-01,E0008,部门经理,2025-06-28,approved
A003939,R003939,AR-01,E0009,部门经理,2025-11-19,approved
A003940,R003940,AR-01,E0004,部门经理,2025-07-26,approved
A003941,R003941,AR-01,E0004,部门经理,2025-09-20,approved
A003942,R003942,AR-01,E0001,部门经理,2025-08-03,approved
A003943,R003943,AR-01,E0006,部门经理,2025-11-21,approved
A003944,R003944,AR-01,E0009,部门经理,2025-04-15,approved
A003945,R003945,AR-01,E0006,部门经理,2025-05-29,approved
A003946,R003946,AR-01,E0005,部门经理,2025-04-29,approved
A003947,R003947,AR-02,E0006,部门经理,2025-07-04,approved
A003948,R003948,AR-01,E0005,部门经理,2025-12-27,approved
A003949,R003949,AR-01,E0001,部门经理,2025-11-17,approved
A003950,R003950,AR-01,E0004,部门经理,2025-08-30,approved
A003951,R003951,AR-01,E0007,部门经理,2025-03-12,approved
A003952,R003952,AR-01,E0004,部门经理,2026-01-14,approved
A003953,R003953,AR-01,E0006,部门经理,2025-03-27,approved
A003954,R003954,AR-01,E0001,部门经理,2025-10-10,approved
A003955,R003955,AR-01,E0001,部门经理,2025-02-14,approved
A003956,R003956,AR-01,E0005,部门经理,2025-07-21,approved
A003957,R003957,AR-01,E0008,部门经理,2025-09-20,approved
A003958,R003958,AR-01,E0008,部门经理,2025-11-11,approved
A003959,R003959,AR-01,E0002,部门经理,2025-05-07,approved
A003960,R003960,AR-01,E0006,部门经理,2025-06-09,approved
A003961,R003961,AR-01,E0006,部门经理,2025-09-03,approved
A003962,R003962,AR-01,E0004,部门经理,2025-11-02,approved
A003963,R003963,AR-01,E0002,部门经理,2025-09-16,approved
A003964,R003964,AR-01,E0008,部门经理,2025-07-29,approved
A003965,R003965,AR-01,E0006,部门经理,2025-04-21,approved
A003966,R003966,AR-01,E0006,部门经理,2025-03-25,approved
A003967,R003967,AR-01,E0006,部门经理,2025-08-07,approved
A003968,R003968,AR-01,E0003,部门经理,2025-09-28,approved
A003969,R003969,AR-01,E0006,部门经理,2025-03-13,approved
A003970,R003970,AR-01,E0005,部门经理,2025-11-06,approved
A003971,R003971,AR-01,E0002,部门经理,2025-08-11,approved
A003972,R003972,AR-01,E0006,部门经理,2025-07-06,approved
A003973,R003973,AR-01,E0006,部门经理,2025-05-16,approved
A003974,R003974,AR-01,E0009,部门经理,2026-01-11,approved
A003975,R003975,AR-01,E0006,部门经理,2026-01-07,approved
A003976,R003976,AR-01,E0004,部门经理,2026-01-14,approved
A003977,R003977,AR-01,E0008,部门经理,2025-10-16,approved
A003978,R003978,AR-01,E0008,部门经理,2025-03-03,approved
A003979,R003979,AR-01,E0001,部门经理,2025-11-23,approved
A003980,R003980,AR-01,E0004,部门经理,2025-06-18,approved
A003981,R003981,AR-01,E0006,部门经理,2025-12-16,approved
A003982,R003982,AR-01,E0005,部门经理,2025-11-27,approved
A003983,R003983,AR-01,E0006,部门经理,2025-11-05,approved
A003984,R003984,AR-01,E0005,部门经理,2025-08-20,approved
A003985,R003985,AR-01,E0004,部门经理,2025-07-22,approved
A003986,R003986,AR-01,E0010,部门经理,2025-08-04,approved
A003987,R003987,AR-01,E0005,部门经理,2025-09-28,approved
A003988,R003988,AR-01,E0002,部门经理,2025-03-07,approved
A003989,R003989,AR-01,E0001,部门经理,2025-07-29,approved
A003990,R003990,AR-01,E0004,部门经理,2025-07-29,approved
A003991,R003991,AR-01,E0002,部门经理,2025-03-22,approved
A003992,R003992,AR-01,E0004,部门经理,2025-01-31,approved
A003993,R003993,AR-01,E0008,部门经理,2025-08-12,approved
A003994,R003994,AR-01,E0001,部门经理,2025-09-10,approved
A003995,R003995,AR-01,E0008,部门经理,2025-11-23,approved
A003996,R003996,AR-01,E0007,部门经理,2025-05-07,approved
A003997,R003997,AR-01,E0008,部门经理,2025-04-11,approved
A003998,R003998,AR-01,E0007,部门经理,2025-12-04,approved
A003999,R003999,AR-01,E0008,部门经理,2025-04-12,approved
A004000,R004000,AR-01,E0006,部门经理,2025-04-01,approved
A004001,R004001,AR-01,E0005,部门经理,2025-06-28,approved
A004002,R004002,AR-01,E0004,部门经理,2025-06-11,approved
A004003,R004003,AR-01,E0004,部门经理,2025-03-14,approved
A004004,R004004,AR-01,E0006,部门经理,2026-01-11,approved
A004005,R004005,AR-01,E0004,部门经理,2025-07-22,approved
A004006,R004006,AR-01,E0001,部门经理,2025-05-07,approved
A004007,R004007,AR-01,E0007,部门经理,2025-04-25,approved
A004008,R004008,AR-01,E0004,部门经理,2025-06-14,approved
A004009,R004009,AR-01,E0003,部门经理,2025-05-03,approved
A004010,R004010,AR-01,E0006,部门经理,2025-12-11,approved
A004011,R004011,AR-01,E0005,部门经理,2025-06-19,approved
A004012,R004012,AR-01,E0007,部门经理,2025-10-30,approved
A004013,R004013,AR-01,E0001,部门经理,2025-11-16,approved
A004014,R004014,AR-01,E0009,部门经理,2025-03-28,approved
A004015,R004015,AR-01,E0008,部门经理,2025-03-17,approved
A004016,R004016,AR-01,E0009,部门经理,2025-12-13,approved
A004017,R004017,AR-01,E0006,部门经理,2025-02-23,approved
A004018,R004018,AR-01,E0002,部门经理,2025-09-02,approved
A004019,R004019,AR-01,E0008,部门经理,2025-05-10,approved
A004020,R004020,AR-01,E0006,部门经理,2025-07-07,approved
A004021,R004021,AR-01,E0003,部门经理,2025-03-05,approved
A004022,R004022,AR-01,E0004,部门经理,2025-06-01,approved
A004023,R004023,AR-01,E0009,部门经理,2025-09-04,approved
A004024,R004024,AR-01,E0003,部门经理,2025-10-02,approved
A004025,R004025,AR-01,E0006,部门经理,2025-09-19,approved
A004026,R004026,AR-01,E0005,部门经理,2025-11-06,approved
A004027,R004027,AR-01,E0002,部门经理,2025-03-01,approved
A004028,R004028,AR-01,E0005,部门经理,2025-06-01,approved
A004029,R004029,AR-01,E0010,部门经理,2025-12-30,approved
A004030,R004030,AR-01,E0001,部门经理,2025-02-10,approved
A004031,R004031,AR-01,E0006,部门经理,2025-03-08,approved
A004032,R004032,AR-01,E0005,部门经理,2025-12-20,approved
A004033,R004033,AR-01,E0001,部门经理,2025-09-08,approved
A004034,R004034,AR-01,E0005,部门经理,2026-01-03,approved
A004035,R004035,AR-01,E0005,部门经理,2026-01-06,approved
A004036,R004036,AR-01,E0006,部门经理,2025-07-23,approved
A004037,R004037,AR-01,E0004,部门经理,2025-05-20,approved
A004038,R004038,AR-01,E0001,部门经理,2025-02-17,approved
A004039,R004039,AR-01,E0006,部门经理,2025-06-13,approved
A004040,R004040,AR-01,E0004,部门经理,2025-11-28,approved
A004041,R004041,AR-01,E0005,部门经理,2025-10-05,approved
A004042,R004042,AR-01,E0010,部门经理,2025-09-28,approved
A004043,R004043,AR-01,E0004,部门经理,2025-01-18,approved
A004044,R004044,AR-01,E0001,部门经理,2025-03-10,approved
A004045,R004045,AR-01,E0008,部门经理,2025-12-18,approved
A004046,R004046,AR-01,E0002,部门经理,2025-10-17,approved
A004047,R004047,AR-01,E0001,部门经理,2025-02-02,approved
A004048,R004048,AR-01,E0002,部门经理,2025-08-14,approved
A004049,R004049,AR-01,E0006,部门经理,2025-04-19,approved
A004050,R004050,AR-01,E0008,部门经理,2025-12-21,approved
A004051,R004051,AR-01,E0004,部门经理,2025-03-21,approved
A004052,R004052,AR-01,E0010,部门经理,2025-12-05,approved
A004053,R004053,AR-01,E0001,部门经理,2025-05-30,approved
A004054,R004054,AR-01,E0006,部门经理,2025-12-17,approved
A004055,R004055,AR-01,E0004,部门经理,2026-01-05,approved
A004056,R004056,AR-01,E0004,部门经理,2025-12-30,approved
A004057,R004057,AR-01,E0001,部门经理,2025-04-16,approved
A004058,R004058,AR-01,E0005,部门经理,2025-05-03,approved
A004059,R004059,AR-01,E0006,部门经理,2025-08-31,approved
A004060,R004060,AR-01,E0007,部门经理,2025-01-25,approved
A004061,R004061,AR-01,E0008,部门经理,2025-04-21,approved
A004062,R004062,AR-01,E0006,部门经理,2026-01-04,approved
A004063,R004063,AR-01,E0007,部门经理,2025-08-26,approved
A004064,R004064,AR-01,E0006,部门经理,2025-07-16,approved
A004065,R004065,AR-01,E0006,部门经理,2025-04-30,approved
A004066,R004066,AR-01,E0005,部门经理,2025-04-30,approved
A004067,R004067,AR-01,E0004,部门经理,2025-02-06,approved
A004068,R004068,AR-01,E0002,部门经理,2025-12-20,approved
A004069,R004069,AR-01,E0001,部门经理,2025-10-20,approved
A004070,R004070,AR-01,E0002,部门经理,2025-08-08,approved
A004071,R004071,AR-01,E0006,部门经理,2025-10-14,approved
A004072,R004072,AR-01,E0001,部门经理,2025-04-11,approved
A004073,R004073,AR-01,E0009,部门经理,2025-06-25,approved
A004074,R004074,AR-01,E0006,部门经理,2025-12-25,approved
A004075,R004075,AR-01,E0006,部门经理,2025-07-29,approved
A004076,R004076,AR-01,E0010,部门经理,2026-01-09,approved
A004077,R004077,AR-01,E0002,部门经理,2025-04-12,approved
A004078,R004078,AR-01,E0001,部门经理,2025-07-13,approved
