record_id,record_no,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,reason,invoice_id,status,city_tier,nights,days,participants,budget_year,special_approval
R003421,BX2025003421,E0029,D003,2025-05-16,2025-07-15,travel_lodging,742.43,杭州青竹路演支持住宿费,INV003421,approved,B,2,,,2025,0
R003422,BX2025003422,E0058,D007,2025-10-09,2025-10-14,office_supplies,160.05,星河资料袋采购费,INV003422,approved,,,,,2025,0
R003423,BX2025003423,E0052,D003,2025-11-01,2025-11-11,local_transport,103.92,青竹资料递送交通费,INV003423,approved,A,,1,,2025,0
R003424,BX2025003424,E0031,D006,2025-12-28,2026-01-02,office_supplies,323.81,部门月度办公耗材费,INV003424,approved,,,,,2025,0
R003425,BX2025003425,E0026,D004,2025-03-13,2025-04-24,office_supplies,134.43,部门共用办公用品费,INV003425,approved,,,,,2025,0
R003426,BX2025003426,E0065,D006,2025-12-08,2026-01-12,communication,268.88,系统上线联络通讯费,INV003426,approved,,,,,2025,0
R003427,BX2025003427,E0028,D009,2025-10-17,2025-12-15,office_supplies,410.02,项目交付资料用品费,INV003427,approved,,,,,2025,0
R003428,BX2025003428,E0026,D004,2025-09-19,2025-10-14,business_entertainment,452.96,研究所客户活动接待费,INV003428,approved,,,,3,2025,0
R003429,BX2025003429,E0015,D004,2025-12-24,2026-01-02,office_supplies,181.9,清源资料袋采购费,INV003429,approved,,,,,2025,0
R003430,BX2025003430,E0048,D005,2025-10-12,2025-11-07,business_entertainment,1403.37,杭州业务拜访工作餐费,INV003430,approved,,,,7,2025,0
R003431,BX2025003431,E0038,D004,2025-11-08,2025-12-16,business_entertainment,495.75,杭州项目路演接待费,INV003431,approved,,,,2,2025,0
R003432,BX2025003432,E0023,D004,2025-06-27,2025-08-12,training_fee,3012.04,合规要求风险识别学习费,INV003432,approved,,,,,2025,0
R003433,BX2025003433,E0036,D010,2025-10-24,2025-11-10,travel_lodging,402.45,北辰材料访谈期间住宿费,INV003433,approved,C,2,,,2025,0
R003434,BX2025003434,E0044,D006,2025-11-22,2025-12-17,local_transport,96.48,项目底稿交接交通费,INV003434,approved,B,,1,,2025,0
R003435,BX2025003435,E0047,D009,2025-03-17,2025-04-04,training_fee,1696.3,客户服务运营规范培训费,INV003435,approved,,,,,2025,0
R003436,BX2025003436,E0030,D007,2025-10-08,2025-11-09,communication,230.71,客户回访电话费用,INV003436,approved,,,,,2025,0
R003437,BX2025003437,E0062,D004,2025-04-27,2025-05-28,office_supplies,416.07,云帆项目资料装订用品费,INV003437,approved,,,,,2025,0
R003438,BX2025003438,E0048,D005,2025-02-22,2025-04-03,business_entertainment,649.29,机构业务部合作伙伴会谈招待费,INV003438,approved,,,,3,2025,0
R003439,BX2025003439,E0078,D006,2025-03-23,2025-05-16,training_fee,2269.51,参加投行业务专题培训费,INV003439,approved,,,,,2025,0
R003440,BX2025003440,E0031,D006,2025-09-01,2025-09-08,training_fee,2034.28,远航项目管理培训费,INV003440,approved,,,,,2025,0
R003441,BX2025003441,E0052,D003,2025-12-28,2026-01-04,communication,170.83,财富管理部日常工作通讯费,INV003441,approved,,,,,2025,0
R003442,BX2025003442,E0019,D006,2025-12-04,2025-12-09,office_supplies,378.25,业务会议用品费,INV003442,approved,,,,,2025,0
R003443,BX2025003443,E0062,D004,2025-10-27,2025-11-22,communication,161.57,启明跨部门协作通讯费,INV003443,approved,,,,,2025,0
R003444,BX2025003444,E0054,D001,2025-11-15,2026-01-09,office_supplies,186.85,项目交付资料用品费,INV003444,approved,,,,,2025,0
R003445,BX2025003445,E0055,D004,2025-04-18,2025-05-30,communication,198.4,客户服务电话通讯费,INV003445,approved,,,,,2025,0
R003446,BX2025003446,E0041,D005,2025-02-26,2025-03-13,communication,262.23,星河远程会议通讯费,INV003446,approved,,,,,2025,0
R003447,BX2025003447,E0048,D005,2025-10-25,2025-11-19,communication,189.89,客户回访电话费用,INV003447,approved,,,,,2025,0
R003448,BX2025003448,E0076,D006,2025-08-29,2025-09-19,office_supplies,466.95,员工工位文具补充费,INV003448,approved,,,,,2025,0
R003449,BX2025003449,E0036,D010,2025-09-14,2025-10-26,local_transport,140.78,参加杭州业务会议市内交通费,INV003449,approved,B,,2,,2025,0
R003450,BX2025003450,E0048,D005,2025-12-23,2026-01-09,local_transport,52.58,合肥启明项目市内交通费,INV003450,approved,C,,1,,2025,0
R003451,BX2025003451,E0040,D001,2025-12-01,2025-12-25,travel_lodging,664.1,监管沟通事项赴杭州住宿费,INV003451,approved,B,1,,,2025,0
R003452,BX2025003452,E0072,D005,2025-06-26,2025-07-03,travel_lodging,1555.51,赴杭州参加启明专项会议住宿费,INV003452,approved,B,3,,,2025,0
R003453,BX2025003453,E0080,D009,2025-11-28,2025-12-30,office_supplies,275.18,员工工位文具补充费,INV003453,approved,,,,,2025,0
R003454,BX2025003454,E0018,D005,2025-06-19,2025-07-10,local_transport,40.19,合同签署事项市内交通费,INV003454,approved,C,,1,,2025,0
R003455,BX2025003455,E0041,D005,2025-04-26,2025-05-28,communication,272.51,远航资料确认通讯费,INV003455,approved,,,,,2025,0
R003456,BX2025003456,E0046,D001,2025-01-12,2025-01-26,office_supplies,131.18,清源资料袋采购费,INV003456,approved,,,,,2025,0
R003457,BX2025003457,E0056,D005,2025-04-29,2025-05-06,travel_lodging,527.31,澄江现场验收住宿费,INV003457,approved,C,1,,,2025,0
R003458,BX2025003458,E0030,D007,2025-10-03,2025-11-15,training_fee,2479.6,青竹相关专业能力培训费,INV003458,approved,,,,,2025,0
R003459,BX2025003459,E0028,D009,2025-11-03,2025-12-14,local_transport,63.31,云帆资料递送交通费,INV003459,approved,B,,1,,2025,0
R003460,BX2025003460,E0024,D006,2025-05-26,2025-07-12,office_supplies,172.45,运营管理部办公笔记本采购费,INV003460,approved,,,,,2025,0
R003461,BX2025003461,E0042,D008,2025-01-05,2025-01-17,local_transport,73.96,参加杭州业务会议市内交通费,INV003461,approved,B,,1,,2025,0
R003462,BX2025003462,E0041,D005,2025-02-23,2025-02-28,office_supplies,409.16,机构业务部文件夹和标签耗材费,INV003462,approved,,,,,2025,0
R003463,BX2025003463,E0078,D006,2025-11-26,2025-12-26,travel_lodging,764.58,北辰现场审阅底稿住宿费,INV003463,approved,A,2,,,2025,0
R003464,BX2025003464,E0061,D008,2025-03-16,2025-04-24,office_supplies,150.26,合规风控部文件夹和标签耗材费,INV003464,approved,,,,,2025,0
R003465,BX2025003465,E0054,D001,2025-12-04,2025-12-23,training_fee,2635.05,投资银行部岗位能力提升培训费,INV003465,approved,,,,,2025,0
R003466,BX2025003466,E0035,D005,2025-06-09,2025-07-30,office_supplies,294.53,文件归档装订耗材费,INV003466,approved,,,,,2025,0
R003467,BX2025003467,E0056,D005,2025-03-12,2025-05-03,local_transport,98.21,分支机构沟通事项市内交通费,INV003467,approved,A,,1,,2025,0
R003468,BX2025003468,E0043,D005,2025-12-07,2026-01-01,travel_lodging,1006.08,澄江专项访谈住宿费,INV003468,approved,B,3,,,2025,0
R003469,BX2025003469,E0037,D008,2025-02-08,2025-03-04,training_fee,2658.6,合规风控部专业技能培训费,INV003469,approved,,,,,2025,0
R003470,BX2025003470,E0038,D004,2025-12-23,2025-12-31,office_supplies,258.21,业务会议用品费,INV003470,approved,,,,,2025,0
R003471,BX2025003471,E0027,D007,2025-06-28,2025-07-02,business_entertainment,1068.08,青竹客户沟通业务招待费,INV003471,approved,,,,6,2025,0
R003472,BX2025003472,E0075,D007,2025-01-22,2025-02-16,office_supplies,333.97,部门共用办公用品费,INV003472,approved,,,,,2025,0
R003473,BX2025003473,E0021,D002,2025-07-11,2025-08-10,travel_lodging,197.53,启明材料访谈期间住宿费,INV003473,approved,C,1,,,2025,0
R003474,BX2025003474,E0054,D001,2025-04-15,2025-05-03,local_transport,277.89,上海星河项目市内交通费,INV003474,approved,A,,3,,2025,0
R003475,BX2025003475,E0058,D007,2025-02-25,2025-03-10,communication,215.45,信息技术部员工通讯费报销,INV003475,approved,,,,,2025,0
R003476,BX2025003476,E0050,D008,2025-10-08,2025-10-27,communication,167.19,合规风控部员工通讯费报销,INV003476,approved,,,,,2025,0
R003477,BX2025003477,E0031,D006,2025-06-19,2025-07-02,training_fee,2038.21,启明实施前培训费,INV003477,approved,,,,,2025,0
R003478,BX2025003478,E0050,D008,2025-02-19,2025-04-02,travel_lodging,2053.4,合规风控部例行检查赴杭州住宿费,INV003478,approved,B,3,,,2025,0
R003479,BX2025003479,E0018,D005,2025-09-12,2025-10-13,travel_lodging,429.21,星河合同资料交接住宿费,INV003479,approved,B,1,,,2025,0
R003480,BX2025003480,E0075,D007,2025-08-22,2025-09-04,local_transport,52.35,合同签署事项市内交通费,INV003480,approved,B,,1,,2025,0
R003481,BX2025003481,E0038,D004,2025-04-09,2025-04-17,business_entertainment,427.07,青竹投后沟通招待费,INV003481,approved,,,,2,2025,0
R003482,BX2025003482,E0027,D007,2025-08-02,2025-09-27,travel_lodging,590.69,澄江专项访谈住宿费,INV003482,approved,A,1,,,2025,0
R003483,BX2025003483,E0019,D006,2025-08-21,2025-09-13,office_supplies,421.32,客户材料制作用品费,INV003483,approved,,,,,2025,0
R003484,BX2025003484,E0034,D005,2025-05-11,2025-07-05,communication,122.39,杭州现场支持通讯费,INV003484,approved,,,,,2025,0
R003485,BX2025003485,E0080,D009,2025-09-26,2025-10-25,communication,151.27,清源跨部门协作通讯费,INV003485,approved,,,,,2025,0
R003486,BX2025003486,E0026,D004,2025-10-08,2025-11-21,communication,239.9,会议通知通讯费,INV003486,approved,,,,,2025,0
R003487,BX2025003487,E0031,D006,2025-05-25,2025-06-10,communication,247.99,运营联系通讯费,INV003487,approved,,,,,2025,0
R003488,BX2025003488,E0034,D005,2025-02-19,2025-04-07,communication,143.2,分支机构协调通讯费,INV003488,approved,,,,,2025,0
R003489,BX2025003489,E0016,D008,2025-03-28,2025-05-09,office_supplies,298.99,部门月度办公耗材费,INV003489,approved,,,,,2025,0
R003490,BX2025003490,E0050,D008,2025-04-14,2025-05-19,office_supplies,315.47,合规风控部硒鼓和纸张费用,INV003490,approved,,,,,2025,0
R003491,BX2025003491,E0022,D007,2025-05-29,2025-06-21,travel_lodging,538.06,客户服务事项赴杭州出差住宿费,INV003491,approved,B,1,,,2025,0
R003492,BX2025003492,E0064,D004,2025-10-09,2025-12-04,local_transport,131.64,杭州客户服务交通费,INV003492,approved,B,,2,,2025,0
R003493,BX2025003493,E0035,D005,2025-01-20,2025-02-08,local_transport,194.47,客户访谈期间市内交通包干,INV003493,approved,A,,2,,2025,0
R003494,BX2025003494,E0074,D001,2025-08-15,2025-09-03,office_supplies,352.88,投资银行部档案整理耗材费,INV003494,approved,,,,,2025,0
R003495,BX2025003495,E0073,D004,2025-12-20,2026-01-06,travel_lodging,248.51,清源合同资料交接住宿费,INV003495,approved,B,1,,,2025,0
R003496,BX2025003496,E0060,D006,2025-07-30,2025-09-23,office_supplies,226.34,启明资料袋采购费,INV003496,approved,,,,,2025,0
R003497,BX2025003497,E0018,D005,2025-09-03,2025-09-07,travel_lodging,401.37,机构业务部跨部门协同赴杭州住宿费,INV003497,approved,B,1,,,2025,0
R003498,BX2025003498,E0045,D001,2025-03-05,2025-04-25,training_fee,3170.26,风险识别培训课程费,INV003498,approved,,,,,2025,0
R003499,BX2025003499,E0059,D006,2025-04-24,2025-05-07,office_supplies,375.32,部门共用办公用品费,INV003499,approved,,,,,2025,0
R003500,BX2025003500,E0041,D005,2025-10-22,2025-12-04,communication,117.95,云帆进度跟踪通讯费,INV003500,approved,,,,,2025,0
R003501,BX2025003501,E0077,D004,2025-11-26,2026-01-12,business_entertainment,544.9,杭州业务拜访工作餐费,INV003501,approved,,,,3,2025,0
R003502,BX2025003502,E0061,D008,2025-07-21,2025-07-23,business_entertainment,747.74,杭州渠道沟通工作餐费,INV003502,approved,,,,3,2025,0
R003503,BX2025003503,E0079,D002,2025-03-09,2025-03-29,business_entertainment,427.29,分支机构客户交流招待费,INV003503,approved,,,,3,2025,0
R003504,BX2025003504,E0048,D005,2025-08-28,2025-10-08,business_entertainment,988.47,机构业务部业务交流招待费,INV003504,approved,,,,7,2025,0
R003505,BX2025003505,E0071,D010,2025-04-12,2025-05-09,business_entertainment,403.74,澄江需求沟通招待费,INV003505,approved,,,,2,2025,0
R003506,BX2025003506,E0015,D004,2025-07-18,2025-09-03,business_entertainment,1025.71,研究所合作伙伴会谈招待费,INV003506,approved,,,,5,2025,0
R003507,BX2025003507,E0035,D005,2025-11-03,2025-11-10,travel_lodging,1152.18,合肥分支机构培训支持住宿费,INV003507,approved,C,3,,,2025,0
R003508,BX2025003508,E0026,D004,2025-07-06,2025-07-15,training_fee,1321.38,业务规范数据治理课程费,INV003508,approved,,,,,2025,0
R003509,BX2025003509,E0061,D008,2025-07-03,2025-08-08,travel_lodging,721.73,上海分支机构培训支持住宿费,INV003509,approved,A,2,,,2025,0
R003510,BX2025003510,E0033,D001,2025-06-13,2025-06-28,business_entertainment,357.95,投资银行部合作伙伴会谈招待费,INV003510,approved,,,,2,2025,0
R003511,BX2025003511,E0037,D008,2025-07-14,2025-08-24,business_entertainment,451.9,分支机构客户交流招待费,INV003511,approved,,,,3,2025,0
R003512,BX2025003512,E0045,D001,2025-04-09,2025-05-09,business_entertainment,479.14,客户回访业务招待费,INV003512,approved,,,,3,2025,0
R003513,BX2025003513,E0067,D001,2025-02-22,2025-03-04,business_entertainment,605.54,青竹项目洽谈招待费,INV003513,approved,,,,3,2025,0
R003514,BX2025003514,E0074,D001,2025-04-09,2025-05-17,training_fee,2101.46,运营规范项目管理课程费,INV003514,approved,,,,,2025,0
R003515,BX2025003515,E0068,D006,2025-12-29,2026-01-04,travel_lodging,733.79,运营管理部例行检查赴合肥住宿费,INV003515,approved,C,3,,,2025,0
R003516,BX2025003516,E0052,D003,2025-01-02,2025-02-08,training_fee,1622.37,星河项目管理培训费,INV003516,approved,,,,,2025,0
R003517,BX2025003517,E0069,D002,2025-06-24,2025-08-18,communication,199.41,上海外勤期间通讯费,INV003517,approved,,,,,2025,0
R003518,BX2025003518,E0026,D004,2025-11-22,2025-12-09,training_fee,1279.4,合规实务培训课程费,INV003518,approved,,,,,2025,0
R003519,BX2025003519,E0022,D007,2025-08-27,2025-09-27,travel_lodging,1172.26,赴上海参加澄江专项会议住宿费,INV003519,approved,A,2,,,2025,0
R003520,BX2025003520,E0051,D006,2025-03-27,2025-05-08,training_fee,1658.4,星河实施前培训费,INV003520,approved,,,,,2025,0
R003521,BX2025003521,E0041,D005,2025-03-23,2025-04-02,training_fee,2836.21,清源项目管理培训费,INV003521,approved,,,,,2025,0
R003522,BX2025003522,E0060,D006,2025-03-17,2025-04-27,training_fee,2778.13,风险识别运营规范课程费,INV003522,approved,,,,,2025,0
R003523,BX2025003523,E0066,D003,2025-03-26,2025-04-12,training_fee,2417.27,财富管理部客户服务学习费用,INV003523,approved,,,,,2025,0
R003524,BX2025003524,E0074,D001,2025-10-26,2025-11-03,travel_lodging,266.38,清源专项访谈住宿费,INV003524,approved,A,1,,,2025,0
R003525,BX2025003525,E0074,D001,2025-09-15,2025-10-14,travel_lodging,715.84,赴上海开展系统上线支持住宿费,INV003525,approved,A,2,,,2025,0
R003526,BX2025003526,E0035,D005,2025-07-13,2025-08-05,local_transport,235.26,杭州客户服务交通费,INV003526,approved,B,,4,,2025,0
R003527,BX2025003527,E0021,D002,2025-12-31,2026-01-13,office_supplies,344.67,项目底稿归档用品费,INV003527,approved,,,,,2025,0
R003528,BX2025003528,E0044,D006,2025-11-04,2025-11-22,local_transport,234.91,运营管理部例行外勤交通费,INV003528,approved,A,,3,,2025,0
R003529,BX2025003529,E0057,D005,2025-12-30,2026-01-12,communication,202.9,机构业务部员工通讯费报销,INV003529,approved,,,,,2025,0
R003530,BX2025003530,E0065,D006,2025-03-19,2025-05-15,local_transport,200.19,上海远航项目市内交通费,INV003530,approved,A,,2,,2025,0
R003531,BX2025003531,E0020,D008,2025-09-04,2025-09-16,travel_lodging,382.33,赴合肥参加启明专项会议住宿费,INV003531,approved,C,2,,,2025,0
R003532,BX2025003532,E0074,D001,2025-08-15,2025-09-05,travel_lodging,186.7,澄江现场验收住宿费,INV003532,approved,C,1,,,2025,0
R003533,BX2025003533,E0073,D004,2025-02-23,2025-04-22,communication,282.86,监管沟通事项通讯费,INV003533,approved,,,,,2025,0
R003534,BX2025003534,E0034,D005,2025-01-19,2025-03-05,business_entertainment,424.52,青竹需求沟通招待费,INV003534,approved,,,,3,2025,0
R003535,BX2025003535,E0028,D009,2025-06-06,2025-06-15,office_supplies,361.74,财务管理部硒鼓和纸张费用,INV003535,approved,,,,,2025,0
R003536,BX2025003536,E0022,D007,2025-11-13,2025-12-13,communication,151.94,运营联系通讯费,INV003536,approved,,,,,2025,0
R003537,BX2025003537,E0017,D003,2025-07-16,2025-09-05,travel_lodging,979.05,分支机构走访赴上海住宿费,INV003537,approved,A,2,,,2025,0
R003538,BX2025003538,E0045,D001,2025-03-02,2025-03-22,local_transport,86.65,杭州云帆项目市内交通费,INV003538,approved,B,,1,,2025,0
R003539,BX2025003539,E0034,D005,2025-03-30,2025-04-25,training_fee,2132.23,合规要求数据治理学习费,INV003539,approved,,,,,2025,0
R003540,BX2025003540,E0020,D008,2025-05-05,2025-06-14,travel_lodging,511.88,青竹专项访谈住宿费,INV003540,approved,A,2,,,2025,0
R003541,BX2025003541,E0038,D004,2025-12-14,2025-12-22,office_supplies,377.68,部门共用办公用品费,INV003541,approved,,,,,2025,0
R003542,BX2025003542,E0063,D004,2025-01-21,2025-01-26,travel_lodging,608.75,监管沟通事项赴合肥住宿费,INV003542,approved,C,3,,,2025,0
R003543,BX2025003543,E0035,D005,2025-05-09,2025-06-07,training_fee,3079.24,机构业务部岗位能力提升培训费,INV003543,approved,,,,,2025,0
R003544,BX2025003544,E0066,D003,2025-12-24,2026-01-07,office_supplies,195.69,北辰现场办公用品费,INV003544,approved,,,,,2025,0
R003545,BX2025003545,E0020,D008,2025-05-09,2025-07-02,travel_lodging,219.72,监管沟通事项赴合肥住宿费,INV003545,approved,C,1,,,2025,0
R003546,BX2025003546,E0016,D008,2025-06-18,2025-07-29,local_transport,124.37,合规风控部跨部门沟通交通费,INV003546,approved,B,,2,,2025,0
R003547,BX2025003547,E0042,D008,2025-03-21,2025-04-13,travel_lodging,407.47,上海客户沟通行程住宿费,INV003547,approved,A,1,,,2025,0
R003548,BX2025003548,E0020,D008,2025-11-29,2026-01-15,travel_lodging,435.93,合肥客户沟通行程住宿费,INV003548,approved,C,2,,,2025,0
