record_id,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,city_tier,nights,days,participants,special_approval,status,budget_year,invoice_no,vendor_name,invoice_date,employee_level,emp_dept_id,department_name,annual_budget
R001740,E0052,D003,2025-08-13,2025-10-02,travel_lodging,1322.92,B,3,,,0,approved,2025,FP202500001740,"XX供应商2807",2025-08-13,M1,D003,"财富管理部",109772.07
R002431,E0040,D001,2025-09-11,2025-10-02,travel_lodging,461.44,B,1,,,0,approved,2025,FP202500002431,"XX供应商4924",2025-09-11,D1,D001,"投资银行部",230395.17
R001352,E0041,D005,2025-09-30,2025-10-03,travel_lodging,446.54,C,2,,,0,approved,2025,FP202500001352,"XX供应商1706",2025-09-30,E1,D005,"机构业务部",278540.94
R002419,E0053,D010,2025-09-06,2025-10-03,travel_lodging,880.63,A,3,,,0,approved,2025,FP202500002419,"XX供应商4499",2025-09-06,E1,D010,"人力资源部",164500.0
R002688,E0057,D005,2025-08-22,2025-10-03,travel_lodging,223.15,B,1,,,0,approved,2025,FP202500002688,"XX供应商8137",2025-08-22,E1,D005,"机构业务部",278540.94
R002597,E0040,D001,2025-09-03,2025-10-04,travel_lodging,589.5,A,1,,,0,approved,2025,FP202500002597,"XX供应商2871",2025-09-03,D1,D001,"投资银行部",230395.17
R002731,E0022,D007,2025-09-07,2025-10-04,travel_lodging,2076.91,C,4,,,0,approved,2025,FP202500002731,"XX供应商5024",2025-09-07,D1,D007,"信息技术部",301500.0
R004133,E0059,D006,2025-08-07,2025-10-04,travel_lodging,765.43,A,2,,,0,approved,2025,FP202500004133,"XX供应商8815",2025-08-07,E1,D006,"运营管理部",340961.75
R001353,E0030,D007,2025-08-14,2025-10-05,travel_lodging,1211.38,B,2,,,0,approved,2025,FP202500001353,"XX供应商6276",2025-08-14,X1,D007,"信息技术部",301500.0
R001621,E0077,D004,2025-09-14,2025-10-05,travel_lodging,509.87,B,2,,,0,approved,2025,FP202500001621,"XX供应商8520",2025-09-14,E1,D004,"研究所",264890.39
R000301,E0078,D006,2025-09-19,2025-10-06,travel_lodging,522.35,C,2,,,0,approved,2025,FP202500000301,"XX供应商7373",2025-09-19,E1,D006,"运营管理部",340961.75
R000756,E0066,D003,2025-09-10,2025-10-06,travel_lodging,833.55,B,2,,,0,approved,2025,FP202500000756,"XX供应商5176",2025-09-10,M1,D003,"财富管理部",109772.07
R001664,E0038,D004,2025-09-25,2025-10-06,travel_lodging,2016.45,B,4,,,0,approved,2025,FP202500001664,"XX供应商6069",2025-09-25,M1,D004,"研究所",264890.39
R002072,E0020,D008,2025-10-03,2025-10-06,travel_lodging,1039.18,B,3,,,0,approved,2025,FP202500002072,"XX供应商4319",2025-10-03,E1,D008,"合规风控部",381600.0
R003587,E0075,D007,2025-08-08,2025-10-06,travel_lodging,1147.92,A,2,,,0,approved,2025,FP202500003587,"XX供应商8096",2025-08-08,D1,D007,"信息技术部",301500.0
R004236,E0010,D010,2025-10-01,2025-10-06,travel_lodging,5200.0,A,7,,,0,approved,2025,FP2025X0004230,"XX注入供应商R004236",2025-10-01,D1,D010,"人力资源部",164500.0
R000666,E0069,D002,2025-09-05,2025-10-07,travel_lodging,669.07,B,2,,,0,approved,2025,FP202500000666,"XX供应商9759",2025-09-05,M1,D002,"固定收益部",107785.42
R001492,E0040,D001,2025-10-05,2025-10-07,travel_lodging,976.42,C,2,,,0,approved,2025,FP202500001492,"XX供应商7619",2025-10-05,D1,D001,"投资银行部",230395.17
R002558,E0026,D004,2025-08-09,2025-10-07,travel_lodging,411.08,A,1,,,0,approved,2025,FP202500002558,"XX供应商1448",2025-08-09,E1,D004,"研究所",264890.39
R002854,E0041,D005,2025-08-09,2025-10-07,travel_lodging,901.02,B,3,,,0,approved,2025,FP202500002854,"XX供应商9357",2025-08-09,E1,D005,"机构业务部",278540.94
R003726,E0075,D007,2025-09-03,2025-10-07,travel_lodging,610.45,B,1,,,0,approved,2025,FP202500003726,"XX供应商3193",2025-09-03,D1,D007,"信息技术部",301500.0
R000532,E0076,D006,2025-08-20,2025-10-08,travel_lodging,460.27,B,2,,,0,approved,2025,FP202500000532,"XX供应商4316",2025-08-20,E1,D006,"运营管理部",340961.75
R002602,E0053,D010,2025-10-02,2025-10-08,travel_lodging,244.87,C,1,,,0,approved,2025,FP202500002602,"XX供应商8838",2025-10-02,E1,D010,"人力资源部",164500.0
R002869,E0017,D003,2025-09-22,2025-10-08,travel_lodging,997.99,A,2,,,0,approved,2025,FP202500002869,"XX供应商7821",2025-09-22,D1,D003,"财富管理部",109772.07
R000621,E0070,D006,2025-09-02,2025-10-09,travel_lodging,582.84,A,2,,,0,approved,2025,FP202500000621,"XX供应商7015",2025-09-02,E1,D006,"运营管理部",340961.75
R000947,E0074,D001,2025-09-08,2025-10-09,travel_lodging,536.89,B,2,,,0,approved,2025,FP202500000947,"XX供应商1439",2025-09-08,E1,D001,"投资银行部",230395.17
R004233,E0012,D008,2025-10-03,2025-10-09,travel_lodging,9990.0,A,10,,,0,approved,2025,FP2025X0004227,"XX注入供应商R004233",2025-10-03,X1,D008,"合规风控部",381600.0
R000771,E0063,D004,2025-10-02,2025-10-10,travel_lodging,1194.67,A,4,,,0,approved,2025,FP202500000771,"XX供应商3760",2025-10-02,E1,D004,"研究所",264890.39
R000810,E0030,D007,2025-09-19,2025-10-10,travel_lodging,674.14,C,1,,,0,approved,2025,FP202500000810,"XX供应商3637",2025-09-19,X1,D007,"信息技术部",301500.0
R002627,E0051,D006,2025-09-29,2025-10-10,travel_lodging,501.54,C,2,,,0,approved,2025,FP202500002627,"XX供应商5427",2025-09-29,E1,D006,"运营管理部",340961.75
R003839,E0059,D006,2025-08-14,2025-10-10,travel_lodging,248.31,A,1,,,0,approved,2025,FP202500003839,"XX供应商4339",2025-08-14,E1,D006,"运营管理部",340961.75
R003954,E0025,D001,2025-09-09,2025-10-10,travel_lodging,581.9,B,2,,,0,approved,2025,FP202500003954,"XX供应商6223",2025-09-09,E1,D001,"投资银行部",230395.17
R002131,E0029,D003,2025-08-22,2025-10-11,travel_lodging,336.11,B,1,,,0,approved,2025,FP202500002131,"XX供应商5269",2025-08-22,M1,D003,"财富管理部",109772.07
R000485,E0041,D005,2025-09-11,2025-10-12,travel_lodging,271.4,A,1,,,0,approved,2025,FP202500000485,"XX供应商4720",2025-09-11,E1,D005,"机构业务部",278540.94
R000799,E0047,D009,2025-08-28,2025-10-12,travel_lodging,703.66,A,2,,,0,approved,2025,FP202500000799,"XX供应商4975",2025-08-28,E1,D009,"财务管理部",191300.0
R000835,E0031,D006,2025-08-20,2025-10-12,travel_lodging,694.37,C,2,,,0,approved,2025,FP202500000835,"XX供应商4589",2025-08-20,M1,D006,"运营管理部",340961.75
R003409,E0016,D008,2025-08-24,2025-10-12,travel_lodging,505.81,B,1,,,0,approved,2025,FP202500003409,"XX供应商8805",2025-08-24,M1,D008,"合规风控部",381600.0
R001073,E0049,D006,2025-09-22,2025-10-13,travel_lodging,270.95,C,1,,,0,approved,2025,FP202500001073,"XX供应商8054",2025-09-22,E1,D006,"运营管理部",340961.75
R002440,E0052,D003,2025-09-21,2025-10-13,travel_lodging,1058.07,A,2,,,0,approved,2025,FP202500002440,"XX供应商1665",2025-09-21,M1,D003,"财富管理部",109772.07
R003253,E0051,D006,2025-10-08,2025-10-13,travel_lodging,529.01,B,2,,,0,approved,2025,FP202500003253,"XX供应商6280",2025-10-08,E1,D006,"运营管理部",340961.75
R003479,E0018,D005,2025-09-12,2025-10-13,travel_lodging,429.21,B,1,,,0,approved,2025,FP202500003479,"XX供应商4211",2025-09-12,M1,D005,"机构业务部",278540.94
R001230,E0051,D006,2025-08-20,2025-10-14,travel_lodging,1674.08,A,4,,,0,approved,2025,FP202500001230,"XX供应商7458",2025-08-20,E1,D006,"运营管理部",340961.75
R002686,E0069,D002,2025-08-27,2025-10-14,travel_lodging,696.17,C,2,,,0,approved,2025,FP202500002686,"XX供应商5353",2025-08-27,M1,D002,"固定收益部",107785.42
R003525,E0074,D001,2025-09-15,2025-10-14,travel_lodging,715.84,A,2,,,0,approved,2025,FP202500003525,"XX供应商5488",2025-09-15,E1,D001,"投资银行部",230395.17
R003650,E0020,D008,2025-09-19,2025-10-14,travel_lodging,426.83,B,2,,,0,approved,2025,FP202500003650,"XX供应商6586",2025-09-19,E1,D008,"合规风控部",381600.0
R004071,E0068,D006,2025-09-14,2025-10-14,travel_lodging,474.62,C,2,,,0,approved,2025,FP202500004071,"XX供应商9956",2025-09-14,E1,D006,"运营管理部",340961.75
R004237,E0010,D010,2025-10-09,2025-10-14,travel_lodging,5200.0,A,7,,,0,approved,2025,FP2025X0004231,"XX注入供应商R004237",2025-10-09,D1,D010,"人力资源部",164500.0
R001684,E0033,D001,2025-09-02,2025-10-15,travel_lodging,1217.98,B,4,,,0,approved,2025,FP202500001684,"XX供应商4563",2025-09-02,E1,D001,"投资银行部",230395.17
R001068,E0066,D003,2025-09-10,2025-10-16,travel_lodging,471.95,A,1,,,0,approved,2025,FP202500001068,"XX供应商2476",2025-09-10,M1,D003,"财富管理部",109772.07
R000234,E0052,D003,2025-09-17,2025-10-17,travel_lodging,1189.63,A,2,,,0,approved,2025,FP202500000234,"XX供应商2793",2025-09-17,M1,D003,"财富管理部",109772.07
R000415,E0069,D002,2025-08-29,2025-10-17,travel_lodging,653.4,C,2,,,0,approved,2025,FP202500000415,"XX供应商3908",2025-08-29,M1,D002,"固定收益部",107785.42
R002719,E0035,D005,2025-09-13,2025-10-17,travel_lodging,1049.39,C,3,,,0,approved,2025,FP202500002719,"XX供应商8767",2025-09-13,M1,D005,"机构业务部",278540.94
R003749,E0056,D005,2025-10-08,2025-10-18,travel_lodging,491.68,A,1,,,0,approved,2025,FP202500003749,"XX供应商3919",2025-10-08,D1,D005,"机构业务部",278540.94
R000251,E0060,D006,2025-09-13,2025-10-19,travel_lodging,1030.07,A,3,,,0,approved,2025,FP202500000251,"XX供应商1461",2025-09-13,E1,D006,"运营管理部",340961.75
R001601,E0064,D004,2025-09-11,2025-10-19,travel_lodging,325.91,B,1,,,0,approved,2025,FP202500001601,"XX供应商4035",2025-09-11,E1,D004,"研究所",264890.39
R003041,E0052,D003,2025-09-05,2025-10-19,travel_lodging,668.92,C,2,,,0,approved,2025,FP202500003041,"XX供应商6674",2025-09-05,M1,D003,"财富管理部",109772.07
R003777,E0032,D005,2025-09-04,2025-10-19,travel_lodging,284.97,C,1,,,0,approved,2025,FP202500003777,"XX供应商4856",2025-09-04,E1,D005,"机构业务部",278540.94
R000564,E0052,D003,2025-09-28,2025-10-20,travel_lodging,937.05,B,3,,,0,approved,2025,FP202500000564,"XX供应商7883",2025-09-28,M1,D003,"财富管理部",109772.07
R002018,E0041,D005,2025-09-13,2025-10-20,travel_lodging,165.94,C,1,,,0,approved,2025,FP202500002018,"XX供应商8827",2025-09-13,E1,D005,"机构业务部",278540.94
R003218,E0068,D006,2025-08-23,2025-10-21,travel_lodging,565.68,C,2,,,0,approved,2025,FP202500003218,"XX供应商4148",2025-08-23,E1,D006,"运营管理部",340961.75
R003719,E0047,D009,2025-08-29,2025-10-21,travel_lodging,689.49,B,2,,,0,approved,2025,FP202500003719,"XX供应商7435",2025-08-29,E1,D009,"财务管理部",191300.0
R000964,E0066,D003,2025-09-28,2025-10-22,travel_lodging,498.02,C,2,,,0,approved,2025,FP202500000964,"XX供应商6649",2025-09-28,M1,D003,"财富管理部",109772.07
R001063,E0072,D005,2025-10-18,2025-10-22,travel_lodging,251.49,C,1,,,0,approved,2025,FP202500001063,"XX供应商2763",2025-10-18,M1,D005,"机构业务部",278540.94
R001081,E0016,D008,2025-09-26,2025-10-22,travel_lodging,1152.57,A,2,,,0,approved,2025,FP202500001081,"XX供应商6969",2025-09-26,M1,D008,"合规风控部",381600.0
R001273,E0037,D008,2025-10-21,2025-10-22,travel_lodging,363.29,A,1,,,0,approved,2025,FP202500001273,"XX供应商3171",2025-10-21,E1,D008,"合规风控部",381600.0
R002035,E0075,D007,2025-09-26,2025-10-24,travel_lodging,654.55,B,1,,,0,approved,2025,FP202500002035,"XX供应商1533",2025-09-26,D1,D007,"信息技术部",301500.0
R002194,E0040,D001,2025-09-14,2025-10-24,travel_lodging,1216.31,C,3,,,0,approved,2025,FP202500002194,"XX供应商4876",2025-09-14,D1,D001,"投资银行部",230395.17
R002320,E0061,D008,2025-10-13,2025-10-24,travel_lodging,516.01,A,1,,,0,approved,2025,FP202500002320,"XX供应商4102",2025-10-13,M1,D008,"合规风控部",381600.0
R003137,E0049,D006,2025-10-04,2025-10-24,travel_lodging,557.48,A,2,,,0,approved,2025,FP202500003137,"XX供应商5329",2025-10-04,E1,D006,"运营管理部",340961.75
R003631,E0024,D006,2025-10-19,2025-10-24,travel_lodging,529.55,A,2,,,0,approved,2025,FP202500003631,"XX供应商8264",2025-10-19,E1,D006,"运营管理部",340961.75
R003668,E0078,D006,2025-10-04,2025-10-25,travel_lodging,605.51,A,2,,,0,approved,2025,FP202500003668,"XX供应商2139",2025-10-04,E1,D006,"运营管理部",340961.75
R003387,E0020,D008,2025-09-03,2025-10-27,travel_lodging,872.37,B,3,,,0,approved,2025,FP202500003387,"XX供应商5316",2025-09-03,E1,D008,"合规风控部",381600.0
R000473,E0079,D002,2025-09-20,2025-10-28,travel_lodging,547.73,A,1,,,0,approved,2025,FP202500000473,"XX供应商8613",2025-09-20,M1,D002,"固定收益部",107785.42
R000523,E0034,D005,2025-10-12,2025-10-28,travel_lodging,1204.19,B,4,,,0,approved,2025,FP202500000523,"XX供应商6450",2025-10-12,E1,D005,"机构业务部",278540.94
R000919,E0065,D006,2025-09-08,2025-10-29,travel_lodging,701.13,B,2,,,0,approved,2025,FP202500000919,"XX供应商1126",2025-09-08,E1,D006,"运营管理部",340961.75
R003635,E0064,D004,2025-09-10,2025-10-29,travel_lodging,305.77,B,1,,,0,approved,2025,FP202500003635,"XX供应商6296",2025-09-10,E1,D004,"研究所",264890.39
R003643,E0078,D006,2025-10-28,2025-10-29,travel_lodging,356.25,A,1,,,0,approved,2025,FP202500003643,"XX供应商7686",2025-10-28,E1,D006,"运营管理部",340961.75
R002043,E0017,D003,2025-10-27,2025-10-30,travel_lodging,1047.98,A,2,,,0,approved,2025,FP202500002043,"XX供应商4506",2025-10-27,D1,D003,"财富管理部",109772.07
R002111,E0034,D005,2025-09-06,2025-10-30,travel_lodging,258.98,B,1,,,0,approved,2025,FP202500002111,"XX供应商2445",2025-09-06,E1,D005,"机构业务部",278540.94
R002180,E0070,D006,2025-09-01,2025-10-30,travel_lodging,750.33,A,3,,,0,approved,2025,FP202500002180,"XX供应商5517",2025-09-01,E1,D006,"运营管理部",340961.75
R002996,E0039,D002,2025-10-17,2025-10-30,travel_lodging,276.04,C,1,,,0,approved,2025,FP202500002996,"XX供应商9574",2025-10-17,E1,D002,"固定收益部",107785.42
R003283,E0067,D001,2025-10-01,2025-10-30,travel_lodging,608.92,B,2,,,0,approved,2025,FP202500003283,"XX供应商5252",2025-10-01,M1,D001,"投资银行部",230395.17
R000245,E0030,D007,2025-09-17,2025-10-31,travel_lodging,668.98,C,1,,,0,approved,2025,FP202500000245,"XX供应商2580",2025-09-17,X1,D007,"信息技术部",301500.0
R001953,E0025,D001,2025-09-03,2025-10-31,travel_lodging,664.23,B,2,,,0,approved,2025,FP202500001953,"XX供应商9610",2025-09-03,E1,D001,"投资银行部",230395.17
R002428,E0027,D007,2025-10-05,2025-10-31,travel_lodging,1587.65,A,2,,,0,approved,2025,FP202500002428,"XX供应商2691",2025-10-05,D1,D007,"信息技术部",301500.0
R002500,E0035,D005,2025-09-04,2025-10-31,travel_lodging,495.49,B,1,,,0,approved,2025,FP202500002500,"XX供应商5552",2025-09-04,M1,D005,"机构业务部",278540.94
R001315,E0071,D010,2025-09-13,2025-11-01,travel_lodging,998.49,A,3,,,0,approved,2025,FP202500001315,"XX供应商9199",2025-09-13,E1,D010,"人力资源部",164500.0
R004094,E0075,D007,2025-10-09,2025-11-01,travel_lodging,419.07,C,1,,,0,approved,2025,FP202500004094,"XX供应商7728",2025-10-09,D1,D007,"信息技术部",301500.0
R000278,E0063,D004,2025-09-16,2025-11-02,travel_lodging,556.21,B,2,,,0,approved,2025,FP202500000278,"XX供应商1417",2025-09-16,E1,D004,"研究所",264890.39
R002275,E0071,D010,2025-09-11,2025-11-02,travel_lodging,259.28,A,1,,,0,approved,2025,FP202500002275,"XX供应商5111",2025-09-11,E1,D010,"人力资源部",164500.0
R002334,E0078,D006,2025-09-27,2025-11-02,travel_lodging,625.41,A,2,,,0,approved,2025,FP202500002334,"XX供应商9315",2025-09-27,E1,D006,"运营管理部",340961.75
R002624,E0018,D005,2025-10-27,2025-11-02,travel_lodging,415.2,B,1,,,0,approved,2025,FP202500002624,"XX供应商6520",2025-10-27,M1,D005,"机构业务部",278540.94
R001577,E0052,D003,2025-10-18,2025-11-03,travel_lodging,1440.19,A,3,,,0,approved,2025,FP202500001577,"XX供应商7355",2025-10-18,M1,D003,"财富管理部",109772.07
R003524,E0074,D001,2025-10-26,2025-11-03,travel_lodging,266.38,A,1,,,0,approved,2025,FP202500003524,"XX供应商3456",2025-10-26,E1,D001,"投资银行部",230395.17
R003132,E0066,D003,2025-10-24,2025-11-04,travel_lodging,402.52,C,1,,,0,approved,2025,FP202500003132,"XX供应商9936",2025-10-24,M1,D003,"财富管理部",109772.07
R000940,E0060,D006,2025-11-01,2025-11-05,travel_lodging,551.7,B,2,,,0,approved,2025,FP202500000940,"XX供应商8478",2025-11-01,E1,D006,"运营管理部",340961.75
R004138,E0027,D007,2025-09-06,2025-11-05,travel_lodging,1126.18,C,3,,,0,approved,2025,FP202500004138,"XX供应商4508",2025-09-06,D1,D007,"信息技术部",301500.0
R004140,E0074,D001,2025-10-20,2025-11-05,travel_lodging,642.93,C,3,,,0,approved,2025,FP202500004140,"XX供应商5763",2025-10-20,E1,D001,"投资银行部",230395.17
R002434,E0049,D006,2025-09-13,2025-11-06,travel_lodging,746.62,C,3,,,0,approved,2025,FP202500002434,"XX供应商8115",2025-09-13,E1,D006,"运营管理部",340961.75
R000282,E0069,D002,2025-10-05,2025-11-07,travel_lodging,371.27,C,1,,,0,approved,2025,FP202500000282,"XX供应商3125",2025-10-05,M1,D002,"固定收益部",107785.42
R002446,E0048,D005,2025-10-14,2025-11-07,travel_lodging,410.35,A,1,,,0,approved,2025,FP202500002446,"XX供应商8772",2025-10-14,M1,D005,"机构业务部",278540.94
R004088,E0034,D005,2025-09-25,2025-11-07,travel_lodging,473.64,C,2,,,0,approved,2025,FP202500004088,"XX供应商3796",2025-09-25,E1,D005,"机构业务部",278540.94
R004167,E0053,D010,2025-10-04,2025-11-07,travel_lodging,521.55,C,2,,,0,approved,2025,FP202500004167,"XX供应商3843",2025-10-04,E1,D010,"人力资源部",164500.0
R000235,E0014,D009,2025-09-12,2025-11-08,travel_lodging,1033.94,A,2,,,0,approved,2025,FP202500000235,"XX供应商9131",2025-09-12,M1,D009,"财务管理部",191300.0
R001797,E0053,D010,2025-10-06,2025-11-08,travel_lodging,461.13,C,2,,,0,approved,2025,FP202500001797,"XX供应商3774",2025-10-06,E1,D010,"人力资源部",164500.0
R002401,E0037,D008,2025-09-26,2025-11-08,travel_lodging,569.6,C,2,,,0,approved,2025,FP202500002401,"XX供应商2551",2025-09-26,E1,D008,"合规风控部",381600.0
R001534,E0016,D008,2025-10-25,2025-11-10,travel_lodging,1677.55,A,4,,,0,approved,2025,FP202500001534,"XX供应商1301",2025-10-25,M1,D008,"合规风控部",381600.0
R003433,E0036,D010,2025-10-24,2025-11-10,travel_lodging,402.45,C,2,,,0,approved,2025,FP202500003433,"XX供应商9550",2025-10-24,E1,D010,"人力资源部",164500.0
R003507,E0035,D005,2025-11-03,2025-11-10,travel_lodging,1152.18,C,3,,,0,approved,2025,FP202500003507,"XX供应商9478",2025-11-03,M1,D005,"机构业务部",278540.94
R000478,E0068,D006,2025-10-24,2025-11-11,travel_lodging,507.69,C,2,,,0,approved,2025,FP202500000478,"XX供应商9550",2025-10-24,E1,D006,"运营管理部",340961.75
R001223,E0028,D009,2025-10-04,2025-11-11,travel_lodging,477.66,C,2,,,0,approved,2025,FP202500001223,"XX供应商8008",2025-10-04,E1,D009,"财务管理部",191300.0
R000179,E0077,D004,2025-11-04,2025-11-12,travel_lodging,569.87,C,2,,,0,approved,2025,FP202500000179,"XX供应商1637",2025-11-04,E1,D004,"研究所",264890.39
R000274,E0018,D005,2025-11-05,2025-11-12,travel_lodging,1346.61,A,3,,,0,approved,2025,FP202500000274,"XX供应商2076",2025-11-05,M1,D005,"机构业务部",278540.94
R000323,E0043,D005,2025-09-21,2025-11-13,travel_lodging,548.52,B,2,,,0,approved,2025,FP202500000323,"XX供应商5881",2025-09-21,E1,D005,"机构业务部",278540.94
R002839,E0050,D008,2025-09-24,2025-11-13,travel_lodging,3158.63,B,4,,,0,approved,2025,FP202500002839,"XX供应商3953",2025-09-24,X1,D008,"合规风控部",381600.0
R001491,E0065,D006,2025-11-01,2025-11-14,travel_lodging,653.28,B,2,,,0,approved,2025,FP202500001491,"XX供应商1012",2025-11-01,E1,D006,"运营管理部",340961.75
R002931,E0063,D004,2025-10-20,2025-11-14,travel_lodging,996.11,A,3,,,0,approved,2025,FP202500002931,"XX供应商7965",2025-10-20,E1,D004,"研究所",264890.39
R002234,E0029,D003,2025-09-22,2025-11-15,travel_lodging,1135.96,B,3,,,0,approved,2025,FP202500002234,"XX供应商5733",2025-09-22,M1,D003,"财富管理部",109772.07
R002303,E0057,D005,2025-10-05,2025-11-15,travel_lodging,677.11,A,2,,,0,approved,2025,FP202500002303,"XX供应商8938",2025-10-05,E1,D005,"机构业务部",278540.94
R004100,E0023,D004,2025-11-05,2025-11-16,travel_lodging,850.93,B,2,,,0,approved,2025,FP202500004100,"XX供应商5602",2025-11-05,M1,D004,"研究所",264890.39
R001499,E0044,D006,2025-11-05,2025-11-18,travel_lodging,1176.19,A,2,,,0,approved,2025,FP202500001499,"XX供应商7372",2025-11-05,D1,D006,"运营管理部",340961.75
R001992,E0035,D005,2025-10-13,2025-11-18,travel_lodging,943.44,A,2,,,0,approved,2025,FP202500001992,"XX供应商8689",2025-10-13,M1,D005,"机构业务部",278540.94
